Date_Time,Maturity,Stock_Price,Strike_Price,Amount_Borrowed_from_Bank,r,Dividend_Yield,Vol,BSM_price,Call_Price,Delta,Wealth,Profit_without_Hedging,Profit_with_Hedging
24/10/2024 11:21,17/1/2025 11:59,139.79,140,59.99749855,0.0034,0.0003,0.377010192,10.08259253,14.7,0.534355094,14.7,0,0
24/10/2024 11:28,17/1/2025 11:59,139.63,140,59.69581193,0.0034,0.0003,0.377010192,10.0021733,14.68,0.53219446,14.61450047,0.02,-0.065499525
24/10/2024 11:37,17/1/2025 11:59,139.48,140,59.36788296,0.0034,0.0003,0.377010192,9.922158652,14.75,0.529843353,14.53466795,-0.05,-0.215332047
24/10/2024 11:52,17/1/2025 11:59,139.04,140,58.40634955,0.0034,0.0003,0.377010192,9.68993209,14.9,0.522927796,14.30153119,-0.2,-0.598468807
24/10/2024 11:57,17/1/2025 11:59,139.33,140,59.04148832,0.0034,0.0003,0.377010192,9.842033084,14.8,0.527486304,14.45317835,-0.1,-0.346821648
24/10/2024 12:02,17/1/2025 11:59,139.56,140,59.54475334,0.0034,0.0003,0.377010192,9.963565722,14.89,0.531092374,14.57449833,-0.19,-0.315501669
24/10/2024 12:07,17/1/2025 11:59,139.2,140,58.75820626,0.0034,0.0003,0.377010192,9.773178686,14.85,0.525441878,14.38330313,-0.15,-0.466696869
24/10/2024 12:10,17/1/2025 11:59,139.3,140,58.97701511,0.0034,0.0003,0.377010192,9.82567937,14.7,0.527012644,14.4358462,0,-0.264153796
24/10/2024 12:17,17/1/2025 11:59,138.99,140,58.29905966,0.0034,0.0003,0.377010192,9.662766532,14.79,0.522134896,14.27246958,-0.09,-0.517530418
24/10/2024 12:22,17/1/2025 11:59,139.25,140,58.86856631,0.0034,0.0003,0.377010192,9.798845574,14.55,0.526224697,14.40822277,0.15,-0.141777231
24/10/2024 12:25,17/1/2025 11:59,139.24,140,58.84660555,0.0034,0.0003,0.377010192,9.793466911,14.55,0.526066971,14.40295945,0.15,-0.14704055
24/10/2024 12:30,17/1/2025 11:59,139.42,140,59.24053117,0.0034,0.0003,0.377010192,9.888203797,14.75,0.528892417,14.49764959,-0.05,-0.252350412
24/10/2024 12:35,17/1/2025 11:59,139.67,140,59.7875217,0.0034,0.0003,0.377010192,10.02070898,14.74,0.53280871,14.62987078,-0.04,-0.110129217
24/10/2024 12:40,17/1/2025 11:59,139.65,140,59.74368804,0.0034,0.0003,0.377010192,10.00984749,14.55,0.532494814,14.61921268,0.15,0.069212675
24/10/2024 12:45,17/1/2025 11:59,139.66,140,59.76542697,0.0034,0.0003,0.377010192,10.01496684,14.5,0.532650456,14.62453571,0.2,0.12453571
24/10/2024 12:52,17/1/2025 11:59,139.66,140,59.76525302,0.0034,0.0003,0.377010192,10.01466803,14.51,0.532649191,14.62453294,0.19,0.11453294
24/10/2024 12:57,17/1/2025 11:59,139.62,140,59.67770105,0.0034,0.0003,0.377010192,9.993166835,14.6,0.532022104,14.60322505,0.1,0.003225045
24/10/2024 13:00,17/1/2025 11:59,139.47,140,59.34979316,0.0034,0.0003,0.377010192,9.913421033,14.69,0.529670996,14.52342063,0.01,-0.166579371
24/10/2024 13:07,17/1/2025 11:59,139.92,140,60.3347847,0.0034,0.0003,0.377010192,10.15305857,14.75,0.536710653,14.76176982,-0.05,0.01176982
24/10/2024 13:10,17/1/2025 11:59,139.82,140,60.11634995,0.0034,0.0003,0.377010192,10.09934805,14.8,0.535148388,14.70809766,-0.1,-0.091902345
24/10/2024 13:15,17/1/2025 11:59,139.73,140,59.91962303,0.0034,0.0003,0.377010192,10.05103736,14.8,0.533740466,14.65993234,-0.1,-0.140067664
24/10/2024 13:20,17/1/2025 11:59,139.64,140,59.72282987,0.0034,0.0003,0.377010192,10.00285492,14.9,0.532331163,14.61189375,-0.2,-0.28810625
24/10/2024 13:32,17/1/2025 11:59,139.54,140,59.50393764,0.0034,0.0003,0.377010192,9.949195794,14.78,0.53076246,14.55865596,-0.08,-0.221344041
24/10/2024 13:35,17/1/2025 11:59,139.54,140,59.50386077,0.0034,0.0003,0.377010192,9.949069364,14.85,0.5307619,14.55865479,-0.15,-0.291345209
24/10/2024 13:40,17/1/2025 11:59,139.63,140,59.70061851,0.0034,0.0003,0.377010192,9.996699857,15,0.532171023,14.6064215,-0.3,-0.393578498
24/10/2024 13:47,17/1/2025 11:59,139.74,140,59.9410203,0.0034,0.0003,0.377010192,10.05503231,14.8,0.533891354,14.66495753,-0.1,-0.135042472
24/10/2024 13:50,17/1/2025 11:59,139.53,140,59.48211167,0.0034,0.0003,0.377010192,9.943138718,14.8,0.530602386,14.55283921,-0.1,-0.247160788
24/10/2024 13:57,17/1/2025 11:59,139.52,140,59.46005862,0.0034,0.0003,0.377010192,9.937538938,14.6,0.530444303,14.54753047,0.1,-0.052469531
24/10/2024 14:07,17/1/2025 11:59,139.54,140,59.50355757,0.0034,0.0003,0.377010192,9.947736887,14.8,0.530756006,14.55813553,-0.1,-0.241864465
24/10/2024 14:10,17/1/2025 11:59,139.48,140,59.37225605,0.0034,0.0003,0.377010192,9.915800975,14.8,0.529814634,14.52628908,-0.1,-0.273710923
24/10/2024 14:15,17/1/2025 11:59,139.72,140,59.89746987,0.0034,0.0003,0.377010192,10.04319509,14.9,0.533573665,14.65344263,-0.2,-0.246557369
24/10/2024 14:20,17/1/2025 11:59,139.82,140,60.11602112,0.0034,0.0003,0.377010192,10.09642546,14.8,0.535136742,14.70679809,-0.1,-0.093201908
24/10/2024 14:25,17/1/2025 11:59,140.03,140,60.57504896,0.0034,0.0003,0.377010192,10.20894042,14.74,0.538414796,14.81917487,-0.04,0.07917487
24/10/2024 14:30,17/1/2025 11:59,139.88,140,60.24743613,0.0034,0.0003,0.377010192,10.12814571,14.7,0.536072682,14.7384107,0,0.038410698
24/10/2024 14:35,17/1/2025 11:59,139.68,140,59.81044493,0.0034,0.0003,0.377010192,10.02103316,14.75,0.532944152,14.63119419,-0.05,-0.118805807
24/10/2024 14:40,17/1/2025 11:59,139.66,140,59.76658979,0.0034,0.0003,0.377010192,10.01016607,14.7,0.532630124,14.62053335,0,-0.07946665
24/10/2024 14:47,17/1/2025 11:59,139.82,140,60.11643635,0.0034,0.0003,0.377010192,10.09529223,14.85,0.535132226,14.70575144,-0.15,-0.144248562
24/10/2024 14:52,17/1/2025 11:59,139.94,140,60.37867674,0.0034,0.0003,0.377010192,10.1594118,14.8,0.53700616,14.76996536,-0.1,-0.03003464
24/10/2024 14:57,17/1/2025 11:59,139.83,140,60.13827012,0.0034,0.0003,0.377010192,10.10022202,14.95,0.535286868,14.71089268,-0.25,-0.239107316
24/10/2024 15:02,17/1/2025 11:59,139.8,140,60.07258609,0.0034,0.0003,0.377010192,10.08396383,14.8,0.534817012,14.69483215,-0.1,-0.105167847
24/10/2024 15:05,17/1/2025 11:59,139.77,140,60.00694314,0.0034,0.0003,0.377010192,10.06781019,14.8,0.534347354,14.67878656,-0.1,-0.121213439
24/10/2024 15:10,17/1/2025 11:59,139.93,140,60.3567467,0.0034,0.0003,0.377010192,10.15329915,14.78,0.536847187,14.76428022,-0.08,-0.015719784
24/10/2024 15:15,17/1/2025 11:59,140.24,140,61.03438931,0.0034,0.0003,0.377010192,10.32026013,14.78,0.541679194,14.93070087,-0.08,0.150700872
24/10/2024 15:20,17/1/2025 11:59,140.31,140,61.18708943,0.0034,0.0003,0.377010192,10.3580032,14.78,0.542767485,14.96861641,-0.08,0.188616409
24/10/2024 15:32,17/1/2025 11:59,140.72,140,62.08200752,0.0034,0.0003,0.377010192,10.58133623,14.9,0.549127017,15.19114629,-0.2,0.291146288
24/10/2024 15:35,17/1/2025 11:59,140.79,140,62.23444101,0.0034,0.0003,0.377010192,10.61969436,14.81,0.55020971,15.22958404,-0.11,0.419584042
24/10/2024 15:40,17/1/2025 11:59,140.5,140,61.60315041,0.0034,0.0003,0.377010192,10.46057675,14.9,0.545716524,15.07002123,-0.2,0.170021226
24/10/2024 15:45,17/1/2025 11:59,140.54,140,61.69028557,0.0034,0.0003,0.377010192,10.48220785,15.05,0.546336512,15.09184789,-0.35,0.041847888
24/10/2024 15:52,17/1/2025 11:59,140.51,140,61.62476945,0.0034,0.0003,0.377010192,10.46552689,15.1,0.545870219,15.07545495,-0.4,-0.024545047
24/10/2024 15:57,17/1/2025 11:59,140.47,140,61.53747451,0.0034,0.0003,0.377010192,10.44349456,15.2,0.545248755,15.05361814,-0.5,-0.146381856
24/10/2024 16:00,17/1/2025 11:59,140.41,140,61.40658807,0.0034,0.0003,0.377010192,10.41068834,15.26,0.544316574,15.02090208,-0.56,-0.239097916
24/10/2024 16:07,17/1/2025 11:59,140.41,140,61.4064611,0.0034,0.0003,0.377010192,10.41038708,15.38,0.544315649,15.02089922,-0.68,-0.359100776
24/10/2024 16:10,17/1/2025 11:59,140.41,140,61.40641173,0.0034,0.0003,0.377010192,10.41026992,15.3,0.54431529,15.02089811,-0.6,-0.279101888
24/10/2024 16:15,17/1/2025 11:59,140.41,140,61.40632385,0.0034,0.0003,0.377010192,10.4100614,15.23,0.54431465,15.02089613,-0.53,-0.209103867
24/10/2024 16:20,17/1/2025 11:59,140.41,140,61.40623508,0.0034,0.0003,0.377010192,10.40985078,15.3,0.544314003,15.02089413,-0.6,-0.279105867
24/10/2024 16:25,17/1/2025 11:59,140.41,140,61.4061472,0.0034,0.0003,0.377010192,10.40964225,15.2,0.544313363,15.02089215,-0.5,-0.179107846
24/10/2024 16:30,17/1/2025 11:59,140.41,140,61.40605872,0.0034,0.0003,0.377010192,10.40943233,15.15,0.544312719,15.02089016,-0.45,-0.129109839
24/10/2024 16:35,17/1/2025 11:59,140.41,140,61.40597054,0.0034,0.0003,0.377010192,10.40922309,15.15,0.544312077,15.02088817,-0.45,-0.129111825
24/10/2024 16:42,17/1/2025 11:59,140.41,140,61.40584444,0.0034,0.0003,0.377010192,10.40892388,15.15,0.544311159,15.02088533,-0.45,-0.129114665
24/10/2024 16:47,17/1/2025 11:59,140.41,140,61.40575567,0.0034,0.0003,0.377010192,10.40871324,15.15,0.544310512,15.02088334,-0.45,-0.129116665
24/10/2024 16:52,17/1/2025 11:59,140.41,140,61.40566778,0.0034,0.0003,0.377010192,10.40850469,15.15,0.544309872,15.02088136,-0.45,-0.129118644
24/10/2024 16:55,17/1/2025 11:59,140.41,140,61.40561722,0.0034,0.0003,0.377010192,10.40838471,15.15,0.544309504,15.02088022,-0.45,-0.129119783
24/10/2024 17:00,17/1/2025 11:59,140.41,140,61.40552933,0.0034,0.0003,0.377010192,10.40817616,15.15,0.544308864,15.02087824,-0.45,-0.129121762
24/10/2024 17:07,17/1/2025 11:59,140.41,140,61.40539764,0.0034,0.0003,0.377010192,10.40786366,15.15,0.544307905,15.02087527,-0.45,-0.129124728
24/10/2024 17:12,17/1/2025 11:59,140.41,140,61.40531504,0.0034,0.0003,0.377010192,10.40766765,15.15,0.544307303,15.02087341,-0.45,-0.129126588
24/10/2024 17:15,17/1/2025 11:59,140.41,140,61.40526506,0.0034,0.0003,0.377010192,10.40754906,15.15,0.544306939,15.02087229,-0.45,-0.129127714
24/10/2024 17:20,17/1/2025 11:59,140.41,140,61.40517687,0.0034,0.0003,0.377010192,10.40733979,15.15,0.544306297,15.0208703,-0.45,-0.1291297
24/10/2024 17:25,17/1/2025 11:59,140.41,140,61.40508868,0.0034,0.0003,0.377010192,10.40713051,15.15,0.544305655,15.02086831,-0.45,-0.129131686
24/10/2024 17:32,17/1/2025 11:59,140.41,140,61.40496168,0.0034,0.0003,0.377010192,10.40682914,15.15,0.54430473,15.02086545,-0.45,-0.129134546
24/10/2024 17:35,17/1/2025 11:59,140.41,140,61.40491171,0.0034,0.0003,0.377010192,10.40671055,15.15,0.544304366,15.02086433,-0.45,-0.129135672
24/10/2024 17:42,17/1/2025 11:59,140.41,140,61.40478647,0.0034,0.0003,0.377010192,10.40641335,15.15,0.544303454,15.02086151,-0.45,-0.129138492
24/10/2024 17:45,17/1/2025 11:59,140.41,140,61.40473649,0.0034,0.0003,0.377010192,10.40629475,15.15,0.54430309,15.02086038,-0.45,-0.129139617
24/10/2024 17:52,17/1/2025 11:59,140.41,140,61.4046089,0.0034,0.0003,0.377010192,10.40599196,15.15,0.544302161,15.02085751,-0.45,-0.12914249
24/10/2024 17:57,17/1/2025 11:59,140.41,140,61.40452159,0.0034,0.0003,0.377010192,10.40578475,15.15,0.544301525,15.02085554,-0.45,-0.129144457
24/10/2024 18:02,17/1/2025 11:59,140.41,140,61.40443397,0.0034,0.0003,0.377010192,10.40557684,15.15,0.544300887,15.02085357,-0.45,-0.129146429
24/10/2024 18:07,17/1/2025 11:59,140.41,140,61.4043446,0.0034,0.0003,0.377010192,10.40536473,15.15,0.544300236,15.02085156,-0.45,-0.129148442
24/10/2024 18:12,17/1/2025 11:59,140.41,140,61.4042561,0.0034,0.0003,0.377010192,10.40515472,15.15,0.544299592,15.02084957,-0.45,-0.129150435
24/10/2024 18:15,17/1/2025 11:59,140.41,140,61.4042073,0.0034,0.0003,0.377010192,10.40503889,15.15,0.544299236,15.02084847,-0.45,-0.129151534
24/10/2024 18:20,17/1/2025 11:59,140.41,140,61.4041185,0.0034,0.0003,0.377010192,10.40482817,15.15,0.54429859,15.02084647,-0.45,-0.129153533
24/10/2024 18:27,17/1/2025 11:59,140.41,140,61.40399149,0.0034,0.0003,0.377010192,10.40452674,15.15,0.544297665,15.02084361,-0.45,-0.129156393
24/10/2024 18:32,17/1/2025 11:59,140.41,140,61.40390387,0.0034,0.0003,0.377010192,10.4043188,15.15,0.544297027,15.02084163,-0.45,-0.129158366
24/10/2024 18:37,17/1/2025 11:59,140.41,140,61.40381596,0.0034,0.0003,0.377010192,10.40411016,15.15,0.544296386,15.02083966,-0.45,-0.129160345
24/10/2024 18:40,17/1/2025 11:59,140.41,140,61.40376568,0.0034,0.0003,0.377010192,10.40399083,15.15,0.54429602,15.02083852,-0.45,-0.129161477
24/10/2024 18:45,17/1/2025 11:59,140.41,140,61.40367894,0.0034,0.0003,0.377010192,10.40378497,15.15,0.544295389,15.02083657,-0.45,-0.12916343
24/10/2024 18:50,17/1/2025 11:59,140.41,140,61.40358897,0.0034,0.0003,0.377010192,10.40357144,15.15,0.544294733,15.02083454,-0.45,-0.129165456
24/10/2024 18:57,17/1/2025 11:59,140.41,140,61.40346282,0.0034,0.0003,0.377010192,10.40327206,15.15,0.544293815,15.0208317,-0.45,-0.129168296
24/10/2024 19:00,17/1/2025 11:59,140.41,140,61.40341225,0.0034,0.0003,0.377010192,10.40315203,15.15,0.544293446,15.02083057,-0.45,-0.129169434
24/10/2024 19:05,17/1/2025 11:59,140.41,140,61.40332462,0.0034,0.0003,0.377010192,10.40294406,15.15,0.544292808,15.02082859,-0.45,-0.129171407
24/10/2024 19:10,17/1/2025 11:59,140.41,140,61.40323612,0.0034,0.0003,0.377010192,10.40273399,15.15,0.544292164,15.0208266,-0.45,-0.1291734
24/10/2024 19:15,17/1/2025 11:59,140.41,140,61.40314849,0.0034,0.0003,0.377010192,10.40252602,15.15,0.544291526,15.02082463,-0.45,-0.129175373
24/10/2024 19:20,17/1/2025 11:59,140.41,140,61.40305998,0.0034,0.0003,0.377010192,10.40231594,15.15,0.544290881,15.02082263,-0.45,-0.129177365
24/10/2024 19:27,17/1/2025 11:59,140.41,140,61.40293412,0.0034,0.0003,0.377010192,10.40201723,15.15,0.544289965,15.0208198,-0.45,-0.129180199
24/10/2024 19:32,17/1/2025 11:59,140.41,140,61.40284443,0.0034,0.0003,0.377010192,10.40180435,15.15,0.544289311,15.02081778,-0.45,-0.129182218
24/10/2024 19:35,17/1/2025 11:59,140.41,140,61.40279473,0.0034,0.0003,0.377010192,10.40168639,15.15,0.544288949,15.02081666,-0.45,-0.129183337
24/10/2024 19:40,17/1/2025 11:59,140.41,140,61.4027068,0.0034,0.0003,0.377010192,10.4014777,15.15,0.544288309,15.02081468,-0.45,-0.129185316
24/10/2024 19:45,17/1/2025 11:59,140.41,140,61.40261917,0.0034,0.0003,0.377010192,10.4012697,15.15,0.544287671,15.02081271,-0.45,-0.129187289
24/10/2024 19:50,17/1/2025 11:59,140.41,140,61.40253006,0.0034,0.0003,0.377010192,10.4010582,15.15,0.544287022,15.02081071,-0.45,-0.129189295
24/10/2024 19:57,17/1/2025 11:59,140.41,140,61.4023989,0.0034,0.0003,0.377010192,10.40074688,15.15,0.544286067,15.02080775,-0.45,-0.129192247
24/10/2024 20:00,17/1/2025 11:59,140.41,140,61.4023542,0.0034,0.0003,0.377010192,10.40064078,15.15,0.544285741,15.02080675,-0.45,-0.129193253
24/10/2024 20:07,17/1/2025 11:59,140.41,140,61.40222745,0.0034,0.0003,0.377010192,10.40033992,15.15,0.544284818,15.02080389,-0.45,-0.129196107
24/10/2024 20:10,17/1/2025 11:59,140.41,140,61.40217539,0.0034,0.0003,0.377010192,10.40021636,15.15,0.544284439,15.02080272,-0.45,-0.129197278
24/10/2024 20:17,17/1/2025 11:59,140.41,140,61.4020504,0.0034,0.0003,0.377010192,10.39991968,15.15,0.544283529,15.02079991,-0.45,-0.129200092
24/10/2024 20:20,17/1/2025 11:59,140.41,140,61.4020007,0.0034,0.0003,0.377010192,10.3998017,15.15,0.544283167,15.02079879,-0.45,-0.129201211
24/10/2024 20:25,17/1/2025 11:59,140.41,140,61.40191188,0.0034,0.0003,0.377010192,10.39959087,15.15,0.54428252,15.02079679,-0.45,-0.12920321
24/10/2024 20:30,17/1/2025 11:59,140.41,140,61.40182453,0.0034,0.0003,0.377010192,10.39938353,15.15,0.544281884,15.02079482,-0.45,-0.129205176
24/10/2024 20:35,17/1/2025 11:59,140.41,140,61.40173659,0.0034,0.0003,0.377010192,10.39917479,15.15,0.544281244,15.02079284,-0.45,-0.129207155
24/10/2024 20:40,17/1/2025 11:59,140.41,140,61.40164865,0.0034,0.0003,0.377010192,10.39896604,15.15,0.544280603,15.02079087,-0.45,-0.129209135
24/10/2024 20:45,17/1/2025 11:59,140.41,140,61.40156012,0.0034,0.0003,0.377010192,10.39875589,15.15,0.544279959,15.02078887,-0.45,-0.129211127
24/10/2024 20:52,17/1/2025 11:59,140.41,140,61.40143394,0.0034,0.0003,0.377010192,10.39845637,15.15,0.54427904,15.02078603,-0.45,-0.129213967
24/10/2024 20:57,17/1/2025 11:59,140.41,140,61.401346,0.0034,0.0003,0.377010192,10.39824761,15.15,0.544278399,15.02078405,-0.45,-0.129215947
24/10/2024 21:00,17/1/2025 11:59,140.41,140,61.40129541,0.0034,0.0003,0.377010192,10.39812752,15.15,0.544278031,15.02078291,-0.45,-0.129217085
24/10/2024 21:06,17/1/2025 11:59,140.41,140,61.40118687,0.0034,0.0003,0.377010192,10.39786988,15.15,0.544277241,15.02078047,-0.45,-0.129219528
24/10/2024 21:12,17/1/2025 11:59,140.41,140,61.40108098,0.0034,0.0003,0.377010192,10.39761851,15.15,0.544276469,15.02077809,-0.45,-0.129221911
24/10/2024 21:15,17/1/2025 11:59,140.41,140,61.40102862,0.0034,0.0003,0.377010192,10.39749422,15.15,0.544276088,15.02077691,-0.45,-0.129223089
24/10/2024 21:20,17/1/2025 11:59,140.41,140,61.40093979,0.0034,0.0003,0.377010192,10.39728334,15.15,0.544275441,15.02077491,-0.45,-0.129225089
24/10/2024 21:27,17/1/2025 11:59,140.41,140,61.40081713,0.0034,0.0003,0.377010192,10.39699216,15.15,0.544274548,15.02077215,-0.45,-0.129227849
24/10/2024 21:30,17/1/2025 11:59,140.41,140,61.40076389,0.0034,0.0003,0.377010192,10.39686577,15.15,0.54427416,15.02077095,-0.45,-0.129229047
24/10/2024 21:35,17/1/2025 11:59,140.41,140,61.40067652,0.0034,0.0003,0.377010192,10.39665837,15.15,0.544273524,15.02076899,-0.45,-0.129231013
25/10/2024 10:47,17/1/2025 11:59,143.32,140,67.76932443,0.0034,0.0003,0.377992942,12.03853865,16.55,0.58870789,16.60429031,-1.85,0.054290308
25/10/2024 10:52,17/1/2025 11:59,143.39,140,67.91949759,0.0034,0.0003,0.377992942,12.0795687,16.59,0.58975518,16.64549762,-1.89,0.055497617
25/10/2024 11:02,17/1/2025 11:59,143.37,140,67.87671354,0.0034,0.0003,0.377992942,12.06735411,16.9,0.589456732,16.63369812,-2.2,-0.26630188
25/10/2024 11:07,17/1/2025 11:59,143.72,140,68.62692679,0.0034,0.0003,0.377992942,12.27436922,16.8,0.594676681,16.8400058,-2.1,0.040005803
25/10/2024 11:12,17/1/2025 11:59,143.55,140,68.26356246,0.0034,0.0003,0.377992942,12.17327879,16.85,0.592145392,16.73890855,-2.15,-0.111091445
25/10/2024 11:17,17/1/2025 11:59,143.83,140,68.86284126,0.0034,0.0003,0.377992942,12.33945633,16.75,0.596311954,16.9047071,-2.05,0.154707101
25/10/2024 11:22,17/1/2025 11:59,144.06,140,69.35388371,0.0034,0.0003,0.377992942,12.47678857,16.75,0.599720535,17.04185662,-2.05,0.291856615
25/10/2024 11:27,17/1/2025 11:59,144.1,140,69.43918005,0.0034,0.0003,0.377992942,12.50057966,16.75,0.600312445,17.06584321,-2.05,0.315843209
25/10/2024 11:30,17/1/2025 11:59,143.82,140,68.84263561,0.0034,0.0003,0.377992942,12.33295284,16.75,0.596164581,16.89775445,-2.05,0.147754451
25/10/2024 11:35,17/1/2025 11:59,143.76,140,68.71455374,0.0034,0.0003,0.377992942,12.29699787,16.75,0.595273623,16.86198234,-2.05,0.111982343
25/10/2024 11:40,17/1/2025 11:59,143.46,140,68.07335372,0.0034,0.0003,0.377992942,12.11887518,16.77,0.590804069,16.68339804,-2.07,-0.08660196
25/10/2024 11:47,17/1/2025 11:59,143.82,140,68.84451717,0.0034,0.0003,0.377992942,12.33222732,17.05,0.596166051,16.89608434,-2.35,-0.153915658
25/10/2024 11:50,17/1/2025 11:59,143.8,140,68.80183595,0.0034,0.0003,0.377992942,12.32019226,17.17,0.595869233,16.88415981,-2.47,-0.285840189
25/10/2024 11:55,17/1/2025 11:59,143.49,140,68.13945644,0.0034,0.0003,0.377992942,12.13597229,17.25,0.591253011,16.69943808,-2.55,-0.550561921
25/10/2024 12:02,17/1/2025 11:59,143.71,140,68.61072347,0.0034,0.0003,0.377992942,12.26610614,17.11,0.594532281,16.82951058,-2.41,-0.280489418
25/10/2024 12:05,17/1/2025 11:59,143.68,140,68.54661343,0.0034,0.0003,0.377992942,12.24815649,17.15,0.594086072,16.81167335,-2.45,-0.338326651
25/10/2024 12:10,17/1/2025 11:59,143.7,140,68.58944356,0.0034,0.0003,0.377992942,12.25983071,17.1,0.594384109,16.82355286,-2.4,-0.276447139
25/10/2024 12:17,17/1/2025 11:59,143.51,140,68.18315817,0.0034,0.0003,0.377992942,12.1468659,17.02,0.591553027,16.71061672,-2.32,-0.309383277
25/10/2024 12:20,17/1/2025 11:59,143.34,140,67.81898144,0.0034,0.0003,0.377992942,12.04639519,17.2,0.589012368,16.61005143,-2.5,-0.589948571
25/10/2024 12:27,17/1/2025 11:59,143.4,140,67.94775467,0.0034,0.0003,0.377992942,12.08146,16.95,0.589910347,16.64538903,-2.25,-0.304610973
25/10/2024 12:32,17/1/2025 11:59,143.46,140,68.07644674,0.0034,0.0003,0.377992942,12.11667235,17,0.59080739,16.68078147,-2.3,-0.319218528
25/10/2024 12:35,17/1/2025 11:59,143.54,140,68.24791227,0.0034,0.0003,0.377992942,12.16386148,17.05,0.59200193,16.72804478,-2.35,-0.321955221
25/10/2024 12:42,17/1/2025 11:59,143.35,140,67.84099493,0.0034,0.0003,0.377992942,12.0513506,16.96,0.58916328,16.61556128,-2.26,-0.344438722
25/10/2024 12:45,17/1/2025 11:59,143.49,140,68.14132206,0.0034,0.0003,0.377992942,12.13385958,16.9,0.591256289,16.69804289,-2.2,-0.201957114
25/10/2024 12:50,17/1/2025 11:59,143.21,140,67.54126837,0.0034,0.0003,0.377992942,11.96868336,16.7,0.587066247,16.53248893,-2,-0.167511072
25/10/2024 12:57,17/1/2025 11:59,143.39,140,67.92790008,0.0034,0.0003,0.377992942,12.07429653,16.88,0.58976259,16.63815774,-2.18,-0.241842264
25/10/2024 13:07,17/1/2025 11:59,143.49,140,68.14244416,0.0034,0.0003,0.377992942,12.1329228,16.8,0.591257744,16.69712958,-2.1,-0.102870421
25/10/2024 13:10,17/1/2025 11:59,143.43,140,68.01389253,0.0034,0.0003,0.377992942,12.09735517,16.8,0.590361468,16.66165287,-2.1,-0.138347127
25/10/2024 13:15,17/1/2025 11:59,143.25,140,67.62795053,0.0034,0.0003,0.377992942,11.9911197,16.8,0.587667268,16.55538559,-2.1,-0.244614406
25/10/2024 13:20,17/1/2025 11:59,143.15,140,67.41322914,0.0034,0.0003,0.377992942,11.93221726,16.75,0.586167278,16.49661669,-2.05,-0.253383313
25/10/2024 13:27,17/1/2025 11:59,142.65,140,66.33830718,0.0034,0.0003,0.377992942,11.6407134,16.7,0.578631876,16.20352994,-2,-0.496470062
25/10/2024 13:30,17/1/2025 11:59,142.51,140,66.03618249,0.0034,0.0003,0.377992942,11.55973203,16.7,0.576511843,16.12252024,-2,-0.577479755
25/10/2024 13:35,17/1/2025 11:59,142.32,140,65.6257122,0.0034,0.0003,0.377992942,11.45025784,16.78,0.573627692,16.01298087,-2.08,-0.767019134
25/10/2024 13:42,17/1/2025 11:59,142.4,140,65.79877892,0.0034,0.0003,0.377992942,11.4958921,16.8,0.574843026,16.05886802,-2.1,-0.741131975
25/10/2024 13:45,17/1/2025 11:59,141.59,140,64.04750296,0.0034,0.0003,0.377992942,11.03515009,16.8,0.562474376,15.59324397,-2.1,-1.206756025
25/10/2024 13:52,17/1/2025 11:59,142.18,140,65.33037643,0.0034,0.0003,0.377992942,11.36937285,16.4,0.571497238,15.92510089,-1.7,-0.474899106
25/10/2024 13:57,17/1/2025 11:59,141.95,140,64.83226811,0.0034,0.0003,0.377992942,11.23811678,16.45,0.567988182,15.79365438,-1.75,-0.656345619
25/10/2024 14:00,17/1/2025 11:59,141.7,140,64.29001382,0.0034,0.0003,0.377992942,11.0964815,16.3,0.564161397,15.65165618,-1.6,-0.648343818
25/10/2024 14:05,17/1/2025 11:59,141.84,140,64.59417196,0.0034,0.0003,0.377992942,11.17540137,16.3,0.566305758,15.73063668,-1.6,-0.569363315
25/10/2024 14:10,17/1/2025 11:59,141.28,140,63.3788002,0.0034,0.0003,0.377992942,10.86046519,16.24,0.557703168,15.41350338,-1.54,-0.826496622
25/10/2024 14:17,17/1/2025 11:59,141.42,140,63.68371216,0.0034,0.0003,0.377992942,10.93839165,15.95,0.559859221,15.49157888,-1.25,-0.458421116
25/10/2024 14:20,17/1/2025 11:59,141.54,140,63.94488687,0.0034,0.0003,0.377992942,11.0055657,15.95,0.561704449,15.55876082,-1.25,-0.391239177
25/10/2024 14:25,17/1/2025 11:59,141.46,140,63.77085638,0.0034,0.0003,0.377992942,10.96046713,16.1,0.560474189,15.5138224,-1.4,-0.586177601
25/10/2024 14:30,17/1/2025 11:59,141.94,140,64.81556023,0.0034,0.0003,0.377992942,11.231053,15.95,0.567834354,15.78284796,-1.25,-0.167152039
25/10/2024 14:35,17/1/2025 11:59,141.88,140,64.68536754,0.0034,0.0003,0.377992942,11.19679753,15.85,0.566916714,15.74877579,-1.15,-0.101224211
25/10/2024 14:40,17/1/2025 11:59,141.96,140,64.8589864,0.0034,0.0003,0.377992942,11.24198827,15.83,0.568139711,15.79412703,-1.13,-0.035872966
25/10/2024 14:45,17/1/2025 11:59,141.96,140,64.85896742,0.0034,0.0003,0.377992942,11.24177603,15.7,0.568139563,15.79412493,-1,0.094124929
25/10/2024 14:50,17/1/2025 11:59,142.26,140,65.50979606,0.0034,0.0003,0.377992942,11.41269306,15.7,0.572714472,15.9645647,-1,0.2645647
